"A project’s workload is increasing significantly, and the resource level is NOT sufficient. In response, management outsources some major tasks to keep the project on schedule. 
   
 What should the project manager do in this scenario? A: Review the communications management plan. B: Revise the procurement management plan.  C: Escalate to the project sponsor.  D: Revise the organizational chart.    E: ","B - FEEDBACK: The procurement management plan needs to be updated, since it captures the process of documenting project procurement decisions, specifying the approach, and identifying potential sellers. The key benefit of this process is determining whether to acquire goods and services from outside the project and, if so, what to acquire as well as how and when to acquire it."
"A textile development project needs a specialized resource to work for 900 hours. The company has decided to outsource these hours. Because of internal policies, all potential service providers must be given the same information about the requirements.  
   
 Which action should the project manager take to ensure this? A: Hold direct negotiations with each service provider. B: Conduct a bidder conference with the service providers.  C: Ensure the procurement management plan is sent to each service provider. D: Add each of the service providers to the stakeholder register.    E: ","B - FEEDBACK: A bidder conference is a meeting between the buyer and prospective service providers prior to proposal submittal. Conferences ensure that all prospective bidders have a clear and common understanding of the procurement, and NO bidders receive preferential treatment."
"Because a deliverable does NOT meet the agreed-upon quality specifications, it is rejected by the customer. Team members find that the deliverable fails to meet expectations because of a problem with vendor-provided parts. 
   
 The vendor says that they will NOT correct the problem. 
   
 Before deciding on next steps, what should the project manager do? A: Check the service level agreement (SLA) established with the vendor.  B: Review the procurement management plan and contract agreements.  C: Check the internal quality assurance reports.  D: Review the resource management plan and document lessons learned. E: ","B - FEEDBACK: A contract is a mutually binding agreement that obligates the seller to provide the speciﬁed products, services, or results; obligates the buyer to compensate the seller; and represents a legal relationship that is subject to remedy in the courts."
"Near the end of a manufacturing project, several team members are transferred to another project. To complete the work, the project manager needs to acquire additional resource support from a new supplier but is concerned about the cost risk of using a new supplier at this advanced stage of the project.  
   
 Now, the project manager needs to work with the procurement team to establish specifications and type of contract to be used. 
   
 What should be done? A: Recommend a time and material (TM) contract.  B: Recommend a fixed price incentive fee (FPIF) contract.  C: Recommend a cost plus incentive fee (CPIF) contract.  D: Recommend a firm fixed price (FFP) contract. E: ","B - FEEDBACK: A fixed price incentive fee contract (FPIF) is a type of contract where the buyer pays the seller a set amount (as deﬁned by the contract), and the seller can earn an additional amount if the seller meets deﬁned performance criteria."
"A deliverable does NOT meet the agreed-upon quality specifications and is rejected by the customer. After investigation, the project team finds a fault with the vendor-provided parts. This fault caused the issue. The vendor says that they CANNOT correct the situation. 
   
 What should the project manager review before deciding on next steps? A: The service level agreement (SLA) established with the vendor B: The procurement management plan and contract agreements C: The internal quality assurance reports D: The resource management plan E: ","B - FEEDBACK: A contract is a mutually binding agreement that obligates the seller to provide the speciﬁed products, services, or results; obligates the buyer to compensate the seller; and represents a legal relationship that is subject to remedy in the courts."
"A hybrid project combines IT integration and software development tasks. The predictive and agile teams seem to be working in silos, resulting in misaligned deliverable scheduling.  
  
 Which two measures would most effectively enable the teams to better synchronize their deliveries? (Choose TWO). A: Alter the story size to ensure more complete integration to the IT build requirements. B: Use the IT predictive schedule to limit the features the software team starts to develop. C: Create a common Kanban board to queue and track progress of both teams' deliverables.  D: Break down IT work packages into more granular tasks to align to the software releases. E: Define common milestones and an overall dependency network to be used by both teams.","C,E - FEEDBACK: Common visibility of work in progress would enable better aligned work planning. Common milestones and dependency integration across the two tracks will promote synchronized delivery. The other approaches are wrong because story size should always be as low as possible; agile progress should NOT be reduced to match the predictive schedule, otherwise the project would have to be fully predictive; and the nature of a strictly sequential, predictive IT workflow is NOT compatible with software development needs."
"Company G has a goal of increasing customer satisfaction within four (4) months and initiates a project to meet this goal. The project manager needs to identify best practices. 
  
 Which method should the project manager use to accomplish this? A: Benchmarking B: Emotional intelligence  C: Facilitation  D: Affinity diagram E: ",A - FEEDBACK: Benchmarking should be used to identify best practices.
"A project manager begins to prepare the project management plan after receiving the project charter.
  
 There is currently NO historical information in the project management office (PMO).
  
 What next step should the project manager take in this scenario? A: Utilize analogous estimating. B: Seek advice from experts in the field. C: Organize an initial kick-off call.   D: Request that the project sponsor provides input. E: ","B - FEEDBACK: If NO historical information is available, then consulting with subject matter experts is the next best thing a project manager can do to prepare the project plan."
"Company P’s IT transformation project has three (3) deliverables, and they have the following characteristics, according to the project team: 
  
 - Deliverable 2 has strictly scheduled milestones, with no expected variation in the timeline. 
 - Requirements for deliverables 1 and 3 will change quickly during development.
 

 Which project life cycle should the project manager use for this project?  A: Select a fully agile project model, with a common user story and three-week sprints. B: Select a waterfall project model for deliverables, with firm milestones and change control procedures. C: Select a hybrid project model; position deliverable 2 as a single agile sprint embedded in an overall waterfall project.  D: Select a hybrid project model; position deliverable 2 as a single waterfall phase embedded in an overall agile project. E: ","D - FEEDBACK: In this project, two (2) deliverables have unknown durations or changing requirement sets—both of which are appropriate conditions for use of the agile life cycle. Deliverable 2 requires strict schedule control and external dependencies, which require a traditional or waterfall project life cycle."
"A consultant has advised an IT director to use a development and operations (DevOps) approach to a migration project. The IT director wants to understand how the necessary speed can be achieved in a safe way.
 

 Which two examples could demonstrate how DevOps can reduce incidents and speed up deployment at the same time? {Choose TWO.) A: Virtualization of all systems and software containers B: Early collaboration between operations and development C: Machine Learning-based development and deployment D: Development testing at deployment sites before operations E: Automation of operations and development","B, E - FEEDBACK: Development and operations collaboration (early and constant) and automation of both domains is at the heart of DevOps. Virtualization and machine learning are enablers of efficiency but NOT DevOps methods. Development testing on deployment sites is impractical and inefficient."
"An innovative product fails to satisfy targeted consumers despite significant investments in quality control and marketing campaigns.
 

 Which agile practice would best prevent future failures of this nature? A: Run continuous consumer usability testing on product releases. B: Align objectives between the product owner and marketing. C: Broaden the persona type definition of the target consumer. D: Add more features and tests to the minimum viable product (MVP). E: ",A - FEEDBACK: Continuous user testing and feedback is the most effective way to align requirements to user needs and integrate them incrementally into product releases.
"An emergency vaccine roll-out project should be deployed to vaccination centers as soon as confirmed locations are booked. Factors such as delayed batch shipments, safety protocols, and target age groups may block the deployment at the last minute. However, the deployment process does NOT vary after passing the tollgate to begin setup at a new location.
 

 Which project approach would best support the goal to maximize the number of centers deployed? A: A fully predictive life cycle where each center deployment is a phase subject to dependencies.  B: A set of agile deployment iterations embedded in a predictive set of processes. C: A set of predictive deployment sequences embedded in a set of agile processes. D: A fully agile life cycle where dependencies and deployments are combined in each iteration. E: ",C - FEEDBACK: A predictive approach within agile processes is correct because the deployments follow an unchanging sequence. Maximizing deployments would require handling as many parallel deployments as possible given a set of changing conditions processed in an agile way.
"A project to start building an ecology- Focused resort complex is planned, and the contract is ready for signature. The client now asks the prime contractor to suspend planned development work on a parcel of land while the team runs a consumer study—the team needs to know what kind of structures to build on the parcel. 
 

 What should the prime contractor do to quickly close the deal, given the new client requirements?  A: Subtract the parcel development work from the quoted price and plan the parcel development as agile iterations paid based on time and materials.  B: Add a risk premium to the agreed price of the full works and add a clause to renegotiate the new scope when it is fully defined. C: Raise a change request to examine the impact on scope and price and close the deal when all information is available. D: Exclude all work on the parcel from the project plan and pricing and propose a separate contract when the scope becomes clear. E: ","A - FEEDBACK: Iterations based on time and materials is the best approach, because it enables the team to expand the project without delaying the project start. The agile iterations can act as placeholders for an unknown volume of work."
"A new wildlife reserve project will have a staff of approximately 80 experts, builders, and logistics workers with exposure to various safety risks. The project manager wants a scalable approach combining flexibility and team dynamics with traditional safeguards. 
 

 Which option could be used to tailor a hybrid project of this nature?  A: Crystal Methods B: eXtreme Programming (XP) C: Behavior-Driven Development D: Monte Carlo Simulation  E: ","A - FEEDBACK: Other than XP, which is NOT scalable, Crystal Methods is the only option defined as a hybrid tailoring methodology."
"In a hybrid product design project, the team encounters a 3D printer malfunction resulting in costly losses of titanium supplies. When the production team tells the agile programming team about the problem, it becomes clear that mistranslated data sheets created problems for both teams. However, the agile team resolved their problems a month before the malfunction.
 

 What could the agile team have done to prevent the current malfunction?  A: Deprioritized the stories impacted by information in the data sheets B: Asked the project sponsor to halt the project pending translation corrections
  C: Summarized their retrospective conclusions on information radiators D: Formally requested a change of equipment supplier for the project E: ",C - FEEDBACK: The root problem is that impactful information in the agile team was NOT passed to the predictive team in time to prevent the malfunction. Broadcasting retrospective lessons learned is the best way to reach the broadest group in a timely way.
"A medical equipment vendor is running a hybrid project which includes some custom software development by an agile team. The team progress is good, but slow customer approval causes unnecessary delays. The customer insists that approval can only be given after repeating all the test cases in the target environment.
 

 How can the project manager accelerate the approvals and build customer trust at the same time? 
  A: Invite the customer to send representatives to witness the team's testing to pre-approve the tests.  B: Work out an arrangement with the customer to defer as many tests as possible to the final release. C: Propose new terms for team members to work aside the customer testers to run tests in their environment. D: Allow the team to progress at their pace while the customer continues to test and approve earlier builds.  E: ","C - FEEDBACK: Agile seeks to maximize transparency between supplier and customer as well as optimizing to remove unnecessary work. Combining teams to remove work duplication is the best option. 
 

 Witnessing only would NOT remove duplicated work; deferring tests is always bad practice because defects are NOT detected at the earliest possible point; and unsynchronized progression between the teams would potentially cause rework if defects are found."
"An organizational change program has met with internal resistance, a risk which was previously identified. A logistics manager is particularly affected, due to reduction of the team size and the rate of change driven by an agile planning of the predictive implementation. The manager's supervisor formally requests the change program to delay implementation for the logistics team.
 

 What should the project manager do next in response to this request?  A: Work with the program sponsor to re-prioritize the program backlog sequence. B: Request that the sponsor escalate the strategic issue to the executive committee. C: Perform root-cause analysis on the key factors causing the manager's resistance. D: Review the risk register and implement the relevant risk response for the case. E: ","D - FEEDBACK: Stakeholder resistance was anticipated and multiple risk responses are likely to exist, so reviewing the risk register is the correct response. Agile planning would enable frequent retrospectives to refine the risk responses, which could be more flexible than a fully predictive response."
"A project team collected sensitive client data during the early stages of a project to help develop the project management plan. The team is now working on deliverables for the project when the compliance manager discovers a data breach and alerts the team to a compliance issue.  
   
 Which document should the project manager review first? A: Statement of work (SOW) B: Issue log C: Business case D: Risk register  E: ","B - FEEDBACK: After a new compliance issue is raised, the issue log should be reviewed and updated, as needed, prior to taking action."
"The team working on Project A has resolved a technical issue, and the project is moving forward. The project manager has been warned that the same issue will probably arise on similar projects in the future.
  
 What should the project manager do first when responding to this warning?  A: Ensure that the issue log is updated and update the lessons learned register. B: Create a risk report and keep the report current.  C: Notify the project sponsor about the warning. D: Ensure that the lessons learned register is updated. E: ",A - FEEDBACK: Update the issue log to reflect resolution of the issue. Then update lessons learned register about potential risks for future projects.
"While reviewing the issue log, the project manager notices that tasks assigned to two (2) team members are quite a bit behind schedule.
  
 What should the project manager do? A: Notify the responsible team members of the need to complete the overdue tasks quickly in order to avoid introducing extra project risks. B: Document the issue, escalate to the project sponsor, and ask how they would like it resolved. C: Tell the team members who are behind schedule that they should explain why tasks were delayed and how they will get back on schedule. D: Work with the relevant team members to review the delayed tasks and decide on strategies for resolution. E: ",D - FEEDBACK: The project manager needs to be proactive and review the activities with the team members and identify resolution strategies.
"Project team members are busier than usual. They indicate that they do NOT have the time to update the lessons learned repository because of other project responsibilities. 
 

 How should the project manager respond? A: Require submission of lessons learned documentation after each project deliverable is accepted by the customer.  B: Ensure there is an agenda item for discussion of lessons learned from project activities as part of all project meetings.   C: File a change request to the project management office (PMO) to change how often lessons learned is collected.   D: Bring in a consultant to assist with collecting lessons learned to help reduce the burden on project team. E: ","B - FEEDBACK: The lessons learned repository must be present throughout the project, using different facilitating techniques."
"A large project includes functional groups in four (4) countries, a steering committee, and a project sponsor. As the project approaches completion, the project manager must prepare the closeout documents. 
   
 How should the project manager obtain appropriate signoff on the acceptance of project deliverables? A: The project sponsor should be asked to sign off. B: The steering committee should be asked to sign off.  C: The four managers from the four countries should be asked to sign off.  D: All of the parties involved should be asked to sign off. E: ","A - FEEDBACK: Since the sponsor provided the resources for the project, it is their responsibility to officially sign off on the project deliverables."
"After six (6) iterations, significant variations have occurred to project scope and schedule. These are due to the customer's technology regulations and security policies, which are regularly reviewed. The project manager suggests taking a new approach to the next iteration to avoid possible delays.
  
 What should the project manager do first?  A: Rank the importance of each improvement item, then implement actions identified during the last retrospective. B: Engage in a cost-benefit analysis that can help predict the profits that could be realized through the use of new technology for the next phase.  C: Research new technology trends and management tools that have been successful on similar projects. D: Use a backlog refinement meeting and include the customer's change requests in the discussion. E: ",A - FEEDBACK: The retrospective is used to review lessons learned and suggest corrective actions for the next iterations.
"A project manager has completed the following steps: 
  
 - Finished a major IT deployment project
 - Confirmed with the release manager that all systems are working
 - Confirmed that functionality has been verified by the quality assurance team
 - Informed the customer
 

 Which next step should the project manager take? A: Add the lessons learned to the organization knowledge base. B: Update the risk register, stakeholders, and team members. C: Ensure that the procurement plan is closed out. D: Review, verify, and complete the release documentation. E: ","A - FEEDBACK: During project close out, lessons learned and knowledge gained throughout the project are transferred to the lessons learned repository for use by future projects."
"Review the following steps.
 

 1. A project has been successfully delivered.
 2. The project manager is executing formal closure.
 3. ______________________________________.
 

 What is step 3? A: The project manager should update the bid documents. B: The project manager should obtain stakeholder acceptance. C: The project manager should reassign the project team. D: The project manager should reallocate the unused funds. E: ",B - FEEDBACK: Accepted deliverables that were formally signed off by the customer or sponsor during scope validation are then forwarded to the Close Project or Phase process. Formal documentation is then signed by the customer or sponsor acknowledging final acceptance of the project’s deliverables.
"Review the following project characteristics: 
 

 - The project is in the initiation phase.
 - Due to lack of funding, the project is terminated.
 - The project manager must close the project.
 

 What is the first action the project manager should take? A: Rely on the communications management plan to properly inform all stakeholders. B: Examine the organization's project closure guidelines.  C: Determine the potential impact of terminating the project by performing a risk analysis.  D: Close all project procurement processes. E: ",B - FEEDBACK: Project closure guidelines or requirements will contain the organization's procedures to follow.
"After a project ends, the project manager and project team members are still being asked to do the following: 
  
 - Evaluate new requirements
 - Make minor modifications
 - Solve technical issues
  
 The project manager wants to ensure the product or service developed by the project now has operational support. 
  
 What should the project manager do? A: Complete the hand-off of the project. B: Review the acceptance criteria and get acceptance. C: Formally disband the project team and find a new project. D: Continue to fulfil the requests as the product is still being developed. E: ",A - FEEDBACK: Project closure and hand-off will ensure knowledge transfer to production and/or operations.
"Project team members are spending a lot of time helping maintenance and operations staff with a recently commissioned project component.
  
 The project manager needs to validate that the component was signed off and ownership transferred.
  
 Which three (3) documents should the project manager use for this decision? 
  A: Final report, organizational process assets updates, and procurement agreements B: Procurement agreements, project document updates, and organizational process assets updates C: Procurement agreements, stakeholder engagement plan, and organizational process assets updates D: Final report, project document updates, and organizational process assets updates E: ","D - FEEDBACK: When closing the project, the project manager reviews the project management plan to ensure that all project work is completed and that the project has met its objectives. The project documents are updated accordingly. In this case, those documents are the final report, project document updates, and organizational process assets updates."
"A project is completed, but the project manager and project team members are being asked to do the following: 
 

 - Troubleshoot and resolve technical issues
 - Evaluate new requirements
 - Make minor adjustments
 

 The project manager needs to ensure that the product developed by the project now has operational support. 
 

 What should the project manager do? A: Since the product is still under development, continue to fulfil the requests. B: Procure project acceptance.  C: Contact the project team, dismiss them from the project, and find a new project.  D: Execute the project hand-off.     E: ","D - FEEDBACK: In the Close Project or Phase process, the project team formally transitions the final product, service, or result to the production support team. The receiving group signs documentation, agreeing to accept the final product, service, or result. Once signed, the owner is responsible for changes, adjustments and resolving technical issues."
"At the end of an agile project, all stories are completed on schedule and all tests passed, but the customer does NOT consider the product a success.
 

 Which is the most effective way to prevent this outcome in future projects? A: Ensure that the product vision is approved by the customer before developing the backlog. B: Agree with the customer on success criteria to be included in the Definition of Done. C: Collect customer feedback on incremental release demos and user tests. D: Ensure that the test plan includes non- Functional requirements in the backlog. E: ",C - FEEDBACK: Continuous and incremental customer/user feedback is the best way to ensure that the product addresses identified and non-identified needs throughout its development.
"An energy infrastructure vendor is delivering a complex solution proof of concept to a new strategic customer. The predictive project should be completed in 10 weeks, but there will be a long list of outstanding items, and some are dependent on external events with uncertain scheduling.
 

 How should the project manager handle the outstanding items?  A: Transfer the outstanding items to the next project with the customer. B: Plan five agile iterations to complete the tasks as soon as conditions allow. C: Descope the outstanding tasks and remove them from the invoice. D: Add resources and crash the schedule to complete outstanding tasks. E: ","B - FEEDBACK: Five (5) sprints can cover the ten (10) week window, and flexibility gives the best chance to complete work in an ad-hoc manner."
"A project has the following characteristics: 
   
 - It is in the execution stage. 
 - A new law requires immediate compliance. 
 - This law will impact the project's scope, schedule, and cost. 
   
 What are three possible actions to ensure compliance? (Choose three) A: Initiate avoidance of the risk.  B: Ensure the project management plan is updated. C: Escalate the issue to senior management. D: Update the issue log. E: Begin the change request process.","C,D,E - FEEDBACK: Since compliance is mandatory and it impacts scope, schedule, and cost, a change request needs to be submitted. Other possible actions are updating the issue log and escalating the issue to senior management to find a timely workaround, which could eventually be resolved as a change. Because compliance is required by law, the risk CANNOT be avoided. At this stage, updating the project management plan is NOT a corrective action."
"A new law is expected within the next 6 months that will affect a business’ product line. The next product is launching and should be completed within 3 months. Unfortunately, the new product will NOT meet the requirements of the proposed law. 
   
 How should the project manager respond to this potential problem? A: Schedule a meeting with the sponsor and key stakeholders to discuss risks. Then, using the results of the meeting, revise the assumption log and project charter. B: Revise the risk management plan. Then, move ahead with planning the project. C: Move ahead with the project, following the plan. Then ensure on-time completion, so that the product will NOT be affected by any possible rule change. D: Schedule a meeting with the sponsor and key stakeholders to warn them about the law. Then advise them to cancel the project until the legislation is finalized. 
 

  E: ","A - FEEDBACK: This new law can have a profound effect on the project. It will certainly lead to new potential risks, new assumptions, and a possible charter change."
"Project N is a business merger in a highly regulated industry. The project sponsor and a high-level executive have asked for changes that appear to disregard legal requirements.  
   
 What should be the first step in the project manager's response? A: Immediately schedule a meeting with the stakeholders to review the situation. B: Send the change control board (CCB) a change request. C: Check with the organization's relevant legal practitioner for guidance D: Review the organization's lessons learned database for precedents and direction.  E: ","C - FEEDBACK: Checking with your trusted legal representative is the best first step before going to the CCB, because the project is in a highly regulated industry."
"A project manager needs to ensure that all data security requirements are covered during a data warehouse development project’s execution phase. Each of the databases created during different project phases will have a specific data security policy to comply with governmental data security laws. 
   
 How should the project manager plan to meet these requirements? A: Plan a database development specification, then regularly check to ensure the work aligns with the specification. B: Arrange for review of the data security status on a quarterly basis, and recommend remedial steps if noncompliance is found. C: Tell the database developer to submit documentation of data security items and the steps they need to take to correct items that do NOT meet specifications. D: Add a quality assurance specialist resource to the project team, who will be responsible for monitoring the data security quality of the project. E: ",B - FEEDBACK: Clearly documenting how key requirements have been met is a great way to ensure quality and identify any gaps that need to be addressed.
"A project team learns about a new compliance requirement from an international entity that may impact the baseline business case for the project. They learn this right after the project charter is completed and the project sponsor has signed.  
   
 How should the project manager proceed? A: Research the requirement and possible consequences, then give the sponsor a recommendation. B: Address the requirement through the creation of a quality management plan. C: Ignore the issue, as the new requirement is NOT part of the project's documented scope. D: Ensure that the requirement is documented in the risk register, then ask for further guidance from all stakeholders. E: ",A - FEEDBACK: The context of this scenario requires the project manager to influence the organization (sponsor) and recommend next steps after reviewing and understanding compliance requirements and consequences.
"A Canadian start-up company announces to the press its imminent launch in the European Union (EU) and Latin America. Soon afterward, the compliance team recommends delaying the launch by 6 months to avoid substantial penalties related to a new set of EU regulations. 
  
 Which approach could the project manager take to advance the launch project while preparing the compliance measures? A: Run a SWOT analysis to weigh priorities between compliance and consumer needs, and resume project if the result favors consumers. B: Estimate impact of penalties on the project, increase the contingency reserve accordingly and resume project as planned. C: Replan the predictive project as a Large-Scale Scrum life cycle, and use story points to estimate approval milestones. D: Split work affected by the regulations into an agile track and replan unaffected work in the predictive schedule. E: ","D - FEEDBACK: The agile track is correct because a launch project would include time-sensitive milestones, thus the work is more suited to waterfall. However, the compliance work should run concurrently with gathering more information to support the launch."
"Two (2) months into a 3-year mobile telecom roll-out, the project manager discovers that approximately fifteen percent (15%) of the equipment is prohibited for delivery because of an embargo. The procurement contract does NOT cover the embargo case, but the company could incur severe penalties for incomplete delivery. 
  
 What is the appropriate solution for the situation? A: Add an agile track to explore and plan delivery of alternative equipment. B: Explore insurance and contingency options to cover the cost of the risk. C: Compare the penalty costs of delivering or not delivering and choose the lower one. D: Accept the client’s penalties, close the project, and cease business in the country.  E: ","A - FEEDBACK: The project has contractually committed to deliver infrastructure to the customer. Failure to account for the embargo is the fault of the vendor, NOT the client. Adding an agile track is the only choice which can fulfil the committed deliverables. Accepting penalties without attempting to fulfil commitments is bad business practice; adding layers of insurance or contingency to mitigate risk will lead to further cost penalties."
"The legal team informs the product owner that another company owns a patent for an innovation used in the agile team's product, which is now 75% complete. 
  
 What should the product owner do to determine the appropriate way forward? A: Work with the legal department to find markets where the patent is NOT registered. B: Perform marginal economics analysis and identify minimum releasable features. C: Terminate the project immediately to prevent any further sunken costs. D: Continue work on the product after removing the patented component. E: ",B - FEEDBACK: A foundational assumption to release the product has become a “show-stopper”. Marginal economic analysis determines if there is a viable way forward. Identifying minimal releasable features can mitigate the economic loss.
"A new regulation requires consumer warnings on labels, but a company's product package is too small to fit the additional information. The regulatory specification does NOT provide a solution, so the agile team decides to solve the problem by displaying the information on a fold-out flap. The start of mass production of the new labels, the project's next milestone, is scheduled to begin in five days. 
  
 What should the agile team do next? A: Update the sprint backlog to reflect the additional product label requirement. B: Contact the compliance team to determine validity of the selected format. C: Develop a prototype and submit it to the label manufacturer for approval.  D: Develop a prototype and submit it to the label manufacturer for approval. E: ","B - FEEDBACK: Without validating compliance of the solution before developing it, the team would waste effort at best, and at worst, put the organization at risk of non-compliance penalties. NOT initially seeking approval from the steering committee is in line with agile practices of communicating directly between units rather than through management layers."
"A project manager leaves the company and is replaced. The new project manager is excited to start guiding the team toward project success. 
   
 What should the new project manager do first? A: Review the project charter to identify goals and deliverables. B: Review the project diary and look for notes made by the former project manager. C: Modify the project schedule, adding a new activity related to the knowledge transfer process. D: Revisit the project budget and schedule to determine if extra time is required. E: ","A - FEEDBACK: The project charter is one of the most important project documents. It defines many aspects of the project which are critical to the new project manager's understanding of the project strategy, as well as the tactical execution. Any actions taken before reading the official project charter will NOT be informed with this critical information."
"A project manager receives the following for a new project: 
   
 - Assumptions 
 - Restrictions 
 - Preliminary scope 
   
 After receiving this information, what should the project manager do first? A: Review and understand the business case and project goals. B: Put together the project team and assign project tasks. C: Build the project schedule and determine the critical path. D: Ensure project charter approval is obtained from the sponsor. E: ",A - FEEDBACK: The business case and project goals need to be understood first before a charter can be written. Building a team and a schedule come later in the process.
"A week prior to the project kick-off call, a project manager meets with a key project resource to gain a deeper understanding of the complexity of the project deliverables. 
   
 The resource expresses concern and worry regarding the deliverables. 
  
 How can the project manager ensure that the deliverables are realistic? A: Perform a feasibility study, and then assess the results. B: Discuss the resource's concerns with the sponsor, and modify the project charter. C: Note the concerns in the issue log to review at a later date. D: Identify threats and preventive actions by conducting a risk assessment. E: ","A - FEEDBACK: To ensure that the deliverables are realistic, the project manager needs to conduct a feasibility study and then evaluate the results. NONE of the other choices will ensure realistic deliverables."
"A key project resource is discussing the complexity of project deliverables with the project manager 2 weeks before the kickoff call. The resource expresses nervousness and concern regarding the deliverables. 
  
 The project manager wants to ensure that the deliverables are realistic. 
   
 What is the appropriate action to take? A: Implement a feasibility study, and then assess and review the results. B: Hold a meeting with the project sponsor to discuss the resource's concerns and revise the project charter. C: Ensure that the concerns are documented in the issue log for later review. D: Start to identify threats and preventive actions by performing a risk assessment.  E: ",A - FEEDBACK: The feasibility study will support the business case to begin a new project.
"During user testing, a client agrees to the final product. One day later, the client indicates that the final product MAY NOT be acceptable. 
   
 What should be the project manager’s first step for resolving this issue? A: Discuss concerns with the client and consult the project’s acceptance criteria. B: Review the project's quality management plan. C: Review the project’s requirements documentation. D: Refer to the project charter and lessons learned register. E: ","A - FEEDBACK: The client says the final product MAY NOT be acceptable, so, the project manager should review the acceptance criteria with the client to see if anything was missed and to get an understanding of why the client thinks the product MAY NOT be acceptable. Satisfying all acceptance criteria implies the needs of the stakeholder have been met."
"A new product development project is to be initiated in a difficult business context. Competition is driving prices down, and supply costs are rising. 
  
 Why would an agile incremental project approach be the safest choice in this context? A: It ensures that the project can be cancelled at any time without loss. B: It accelerates delivery of business value and minimizes risk of irrelevancy. C: It reduces the team size and eliminates communication bottlenecks. D: It provides stringent methods to reduce cost of quality and conformity. E: ",B - FEEDBACK: Accelerated business value and better targeting are results of incremental deliveries because smaller releases can go to market faster and benefit from earlier user input.
"The marketing director is displeased that the agile innovation team is producing too many novelty products with too little business value. 
  
 Which two approaches should the project manager take to correct the team's approach? (Choose TWO). A: Work with the product owners to tighten value criteria in the Definition of Ready. B: Ask the team to take a training course on direct response marketing. C: Increase the story sizes to integrate more valuable features. D: Survey end users and integrate resulting value rank into the product backlog. E: Add a process so the marketing director can approve each story.","A,D - FEEDBACK: The Definition of Ready and user value ranking in the backlog address the root problem, which is that the team is NOT focusing on value."
"An agile innovation team is highly productive. However, the Head of Operations informs the product owner that the company is NOT getting sustainable return on investment from the team's work.  
  
 How should the product owner address the problem? A: Define a minimum viable product (MVP) with the team and prioritize relevant backlog items. B: Reduce the number of team members as necessary to guarantee a positive return on investment. C: Identify minimum marketable features (MMF) and prioritize relevant backlog items. D: Work with the project manager to run a retrospective and perform project cancellation. E: ","C - FEEDBACK: Frequent release of smaller incremental products is the fastest way to get return on investment. MMFs are ready for public launch, whereas MVPs are releases that are just able to function. Reducing the team would NOT enable acceleration of value, as is required in this case."
"The success of an ongoing agile project is measured as follows: 
 

  2-week Stories  Stories Planned  Earned 
  Sprint Planned  Completed  Value  Value 
 

  1  15  10  450K  300K 
  2  20  18  600K  540K 
  3  20  25  800K  1000K  
  4  22  25  1100K  1250K  
  
 What two (2) conclusions can be drawn from these figures? (Choose two) A: The team worked less efficiently over time. B: The team kept a steady rate of efficiency. C: The backlog was NOT prioritized for time to value. D: The backlog was prioritized for time to value. E: The team worked more efficiently over time.","C,E - FEEDBACK: The table shows that value increases over time (meaning late time to value) when dividing planned value/stories planned. The SPI above 1 (stories completed/stories planned) shows that the team completed more stories faster over time."
"A company is losing market share to disruptive competitors with new business models. A cross- Functional agile team has been formed to recommend ways to recover market share. 
  
 How can the team increase their chance of producing successful recommendations? A: Gain a deep understanding of why customers are disappointed by the company's products. B: Focus on enabling profitable delivery of unique, high-quality, and innovative products. C: Understand how the competitors' business models can reach more consumers at a lower cost. D: Focus on understanding the value consumers seek and the value competitors offer. E: ","D - FEEDBACK: The first principle of the Agile Manifesto focuses on value: ""Our highest priority is to satisfy the customer through early and continuous delivery of valuable software."" Markets are driven by the value consumers attribute to the offerings. The team needs to focus on understanding the value consumers seek and the value competitors offer in order to product successful recommendations."
"Over the past six months, the development cost per story has risen by more than 250% due to a faulty platform which is NO longer supported. The product vision highlights unique features of the platform as a pre-requisite for the product. 
  
 What should the project manager do to determine next steps? A: Cancel the project due to exceeding the budget constraint. B: Ask the product owner to select an alternative platform. C: Cancel the project as the product vision CANNOT be fulfilled. D: Run what-if cost impact scenarios with the product owner. E: ",D - FEEDBACK: Foundational assumptions for the product can no longer be fulfilled in an economically sustainable way. The product owner will need analysis of the possible scenarios to determine if the project can be continued.
"The agile team will take over from another supplier to maintain a client's website. The team notices that recent browser changes imply that most of the website's existing content would now require users to install a plug-in.  
  
 How should the agile team move forward? A: Inform the client and propose an impact analysis. B: Update all pre-existing code to remove plug-in dependencies. C: Inform the client about the previous supplier's negligence. D: Deliver the code updates as defined in the contract  E: ","A - FEEDBACK: In this case, the client needs to be aware of the impact of the recent plug-in issue on business and costs."
